record_id,doi,year,signal,crossref_container,crossref_issn,issn_is_target,not_source_issn,container_is_target,signal_ok,title
99898,10.15453/0191-5096.3498,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Institutional structures of opportunity in refugee resettlement: Gender, race/ethnicity, and refugee NGOs"
99900,10.15453/0191-5096.3493,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Exploring homeowner opposition to public housing developments
99903,10.15453/0191-5096.3541,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Social work and civic engagement: The political participation of professional social workers
99904,10.15453/0191-5096.3494,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Evaluation of the house of healing: An alternative to female incarceration
99905,10.15453/0191-5096.3513,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Family characteristics, public program participation, & civic engagement"
99906,10.15453/0191-5096.3518,2010,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Preventing violence in low-income communities: Facilitating residents' ability to intervene in neighborhood problems
99921,10.15453/0191-5096.3475,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Does the GI Bill support educational attainment for veterans with disabilities? Implications for current veterans in resuming civilian life
99923,10.15453/0191-5096.3470,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Dreams deferred: Disability definitions, data, models, and perspectives"
99924,10.15453/0191-5096.3408,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,The failures of American poverty measures
99928,10.15453/0191-5096.3407,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Promoting positive outcomes for healthy youth development: Utilizing social capital theory
99929,10.15453/0191-5096.3449,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Rescuing children and punishing poor families: housing related decisions
99930,10.15453/0191-5096.3450,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,A mixed methods analysis of social capital of liberian refugee women in ghana
99931,10.15453/0191-5096.3411,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Testing the relationship of formal bonding, informal bonding, and formal bridging social capital on key outcomes for families in low-income neighborhoods"
99933,10.15453/0191-5096.3469,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Special issue on people with disabilities and social welfare: Introduction
99935,10.15453/0191-5096.3476,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Parental cognitive disabilities and child protection services: The need for human capacity building
99938,10.15453/0191-5096.3430,2009,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Building their readiness for economic ""freedom"": The new poor law and emancipation"
99960,10.15453/0191-5096.3383,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Establishing a basis for multi-system collaboration: Systemic team development
99961,10.15453/0191-5096.3359,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Tracking the transition from welfare to work
99962,10.15453/0191-5096.3354,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Introduction to the special issue
99964,10.15453/0191-5096.3319,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Political economy, moral economy and the medicare Modernization Act of 2003"
99965,10.15453/0191-5096.3330,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Family foster care for abandoned children in Egypt
99967,10.15453/0191-5096.3317,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"The illusion of change, the politics of illusion: Evolution of the Family Support Act of 1988"
99968,10.15453/0191-5096.3387,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Racial/ethnic differences in religious congregation-based social service delivery efforts
99969,10.15453/0191-5096.3362,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"""It's all one big circle"": Welfare discourse and the everyday lives of urban adolescents"
99970,10.15453/0191-5096.3384,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,African American grandmothers providing extensive care to their grandchildren: Socio-demographic and health determinants of life satisfaction
99972,10.15453/0191-5096.3313,2008,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,History of contemporary social policy: Introduction
100014,10.15453/0191-5096.3277,2007,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Interpersonal violence and animals: Mandated cross-sector reporting
100015,10.15453/0191-5096.3253,2007,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Globalization and social work education and practice: Exploring Australian practitioner's views
100016,10.15453/0191-5096.3251,2007,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Globalization, immigration and the Welfare State: A cross-national comparison"
100089,10.15453/0191-5096.3048,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Grandfathers and the impact of raising grandchildren
100090,10.15453/0191-5096.3045,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,"Aging and older men: Thoughts, reflections and issues: Introduction"
100091,10.15453/0191-5096.3050,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Social security and the African American male (a cash transfer system)
100093,10.15453/0191-5096.3046,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Meeting the needs of older men: Challenges for those in helping professions
100094,10.15453/0191-5096.3054,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,The contemporary older man: Summary and discussion
100095,10.15453/0191-5096.3052,2005,prefix:10.15453,The Journal of Sociology &amp; Social Welfare,0191-5096,True,True,True,True,Principles of clinical practice with older men
