record_id,doi,year,signal,crossref_container,crossref_issn,issn_is_target,not_source_issn,container_is_target,signal_ok,title
97572,10.1080/21650993.1995.9755700,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Job adjustment programme for school dropouts in social work outreach
97573,10.1080/21650993.1995.9755703,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social work with young offenders in correctional institutions
97574,10.1080/21650993.1995.9755706,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social change and social action: An emerging myth of the profession of social work
97575,10.1080/21650993.1995.9755683,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Strengthening the delivery of social services
97576,10.1080/21650993.1995.9755704,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Children’s return to the family as a stressor
97577,10.1080/21650993.1995.9755689,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social workers and case management
97578,10.1080/21650993.1995.9755705,1995,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The challenge to preventive youth work
97579,10.1080/21650993.1994.9755673,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Elderly women in changing Asian societies
97580,10.1080/21650993.1994.9755660,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Families with intellectually disabled children
97581,10.1080/21650993.1994.9755661,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The sexual abuse of children and youth with mental retardation: Strategies for intervention
97582,10.1080/21650993.1994.9755674,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Public participation and cooperative movement for social welfare
97583,10.1080/21650993.1994.9755659,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Infanticide to femicide
97584,10.1080/21650993.1994.9755671,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Juvenile crime prevention in Hong Kong: A community care approach
97585,10.1080/21650993.1994.9755670,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Children and the family
97586,10.1080/21650993.1994.9755657,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Clinical intervention with children: Challenge for the social worker
97587,10.1080/21650993.1994.9755658,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The adjustment process of single-parent families
97588,10.1080/21650993.1994.9755669,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Strengthening the family and social institutions
97589,10.1080/21650993.1994.9755676,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The development of social work education in China: Issues and prospects
97590,10.1080/21650993.1994.9755662,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Comparative experience of psychological symptoms of frail elderly people in need of residential care
97591,10.1080/21650993.1994.9755664,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Violence in the family: A Malaysian perspective
97592,10.1080/21650993.1994.9755672,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Group work with “youth-at-risk”
97593,10.1080/21650993.1994.9755675,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Self-determination in an era of cultural pluralism
97594,10.1080/21650993.1994.9755663,1994,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social work intervention with wife assaults
97595,10.1080/21650993.1993.9755626,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social support of cancer patients in Hong Kong
97596,10.1080/21650993.1993.9755643,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The caring paradox: Family care for Chinese Elderly
97597,10.1080/21650993.1993.9755630,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Overview of major issues facing social work education in Hong Kong
97598,10.1080/21650993.1993.9755641,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Women and Ageing: Conceptualising variations and needs
97599,10.1080/21650993.1993.9755646,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Assisting Disabled Chinese Old People through Informal Caring Networks
97600,10.1080/21650993.1993.9755624,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Redefining poverty for the Asia Pacific region: Implications for social work education
97601,10.1080/21650993.1993.9755640,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Ageing in Asia and Australia: Prospects and policies
97602,10.1080/21650993.1993.9755627,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Family factors in the etiology and treatment of drug addicts
97603,10.1080/21650993.1993.9755631,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,School members of the Indonesian association for social work education
97604,10.1080/21650993.1993.9755639,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Strengthening Service Delivery and Programmes for Senior Citizens
97605,10.1080/21650993.1993.9755628,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A re-appraisal of theory practice debate in social work
97606,10.1080/21650993.1993.9755623,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Preparing competent social workers for the 21st century
97607,10.1080/21650993.1993.9755625,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Contribution of self-help to the mental health of laryngectomees in Hong Kong
97608,10.1080/21650993.1993.9755645,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Population Ageing in Singapore
97609,10.1080/21650993.1993.9755644,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social psychological adjustments of migrant and non migrant elderly in Canada and Hong Kong
97610,10.1080/21650993.1993.9755642,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Locus of control, cssertiveness and information-seeking behaviour of blderly people"
97611,10.1080/21650993.1993.9755622,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Participation in voluntary social and welfare organisations
97612,10.1080/21650993.1993.9755629,1993,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Emerging issues: Transcultural psychaitry
97613,10.1080/21650993.1992.9755589,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Cross cultural perspectives in mental health: Toward a synthesis
97614,10.1080/21650993.1992.9755608,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Housing strategies and NGOs in third world Countries—Reflections from some Asian Countries’ experiences
97615,10.1080/21650993.1992.9755592,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The view from below: The experience of psychiatric service consumers in China
97616,10.1080/21650993.1992.9755594,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Suicide attempts among indian women in Singapore
97617,10.1080/21650993.1992.9755610,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Community preservation and empowerment on an Hawaiian Island: The case of Lana’i
97618,10.1080/21650993.1992.9755597,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Wither mental health services in Singapore?
97619,10.1080/21650993.1992.9755605,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Enhancing citizen participation community development
97620,10.1080/21650993.1992.9755616,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,United Nations Convention on the Rights of the Child and Situation of the Children in Bangladesh (APJSW 2 (1))
97621,10.1080/21650993.1992.9755609,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The development of residents’ committees in Singapore
97622,10.1080/21650993.1992.9755612,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Working with people at the grassroot level in the Indian context
97623,10.1080/21650993.1992.9755611,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A decade of (slow) progress: The evolution of policies and provisions for unaccompanied refugee minors in Australia
97624,10.1080/21650993.1992.9755588,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Mental health policies, programmes and issues"
97625,10.1080/21650993.1992.9755596,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social skills training with ex-mental patients
97626,10.1080/21650993.1992.9755606,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The dilemmas of political participation of social workers: A case study in Hong Kong
97628,10.1080/21650993.1992.9755607,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Promoting voluntary efforts in meeting community needs in Singapore: Some challenges
97629,10.1080/21650993.1992.9755590,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Is life model a practical model in working with the mentally-ill: A discussion
97630,10.1080/21650993.1992.9755591,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Stressful life events, perceived stress and somatic problems among young people in Hong Kong"
97631,10.1080/21650993.1992.9755593,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Consumer groups in mental health: A new force for change?
97632,10.1080/21650993.1992.9755613,1992,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Social, economic and ecological considerations of community development: A report from China's Loess Plateau"
97633,10.1080/21650993.1991.9755569,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Letters to the editor
97634,10.1080/21650993.1991.9755559,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social work education in the Asia-Pacific region
97635,10.1080/21650993.1991.9755561,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Western Theories and local practice: Implications on social work education in Malaysia
97636,10.1080/21650993.1991.9755563,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Integration of the adult learning theory with social skills training in field instruction
97637,10.1080/21650993.1991.9755577,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Structural-strategic family therapy: A culture-sensitive approach
97638,10.1080/21650993.1991.9755562,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Implications of worldviews for social work education
97639,10.1080/21650993.1991.9755566,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,China’s social work education: Challenges and issues (A special report from our colleagues in China
97640,10.1080/21650993.1991.9755580,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Alternative models of development: The sarvodaya experience in Sri Lanka
97641,10.1080/21650993.1991.9755582,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Letter to the editor
97642,10.1080/21650993.1991.9755581,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,An exploratory study of social work values in Hong Kong
97643,10.1080/21650993.1991.9755560,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,"Rhetoric, reality and strategy: Issues in regional social work education"
97644,10.1080/21650993.1991.9755576,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Preparation for family-centred social work: A case study approach
97645,10.1080/21650993.1991.9755565,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,A common ground: Gestalt and family therapy
97646,10.1080/21650993.1991.9755578,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,The portability of family therapy to different cultural and socio-economic contexts
97647,10.1080/21650993.1991.9755564,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Social administration and practice realities: Issues and trends
97649,10.1080/21650993.1991.9755579,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Family therapy in transcultural context: The korean experience
97650,10.1080/21650993.1991.9755575,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Strengthening family services
97651,10.1080/21650993.1991.9755567,1991,prefix:10.1080,Asia Pacific Journal of Social Work and Development,"2165-0993,2994-9769",True,True,True,True,Report on curriculum review by the national university of Singapore
