record_id,doi,year,signal,crossref_container,crossref_issn,issn_is_target,not_source_issn,container_is_target,signal_ok,title
97260,10.1111/aswp.12129,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The impact of the hope growing account program on participants’ economic well-being in South Korea
97261,10.1111/aswp.12126,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Meta-analysis of depression among marriage-based migrant women in South Korea
97262,10.1111/aswp.12120,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Does multicultural education affect bachelor of social work students' attitudes? The Taiwanese case of female Southeast Asian marriage immigration
97263,10.1111/aswp.12122,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Revisiting the effectiveness of the employment-oriented welfare state: Considering the quality of employment achievement
97264,10.1111/aswp.12121,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Diversity-related employee attitudes and perceptions in Bangladesh: A case study on the Bangladesh Rural Advancement Committee
97265,10.1111/aswp.12119,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Functioning of self-help groups in India: Members’ perceptions of key issues
97266,10.1111/aswp.12123,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Predictors of Cambodian parents’ perceptions of corporal punishment
97267,10.1111/aswp.12117,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social risks and public pension in South Korea
97268,10.1111/aswp.12118,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Defamilization/familization measures and women's pension income—The case of Taiwan
97269,10.1111/aswp.12107,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Experiences of Young Indian Girls Transiting out of Residential Care Homes
97270,10.1111/aswp.12112,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Who is Jobless? A Comparison of Joblessness in Rural and Urban Areas in China
97271,10.1111/aswp.12115,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The impact of childhood maltreatment on young adults’ mental health: Evidence from the Philippines
97272,10.1111/aswp.12111,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Is Food Insecurity Associated with Depressive Symptoms in South Korea?
97273,10.1111/aswp.12106,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Microfinance as a Development and Poverty Alleviation Tool in Rural Bangladesh: A Critical Assessment
97274,10.1111/aswp.12113,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Optimistic but Confused: Perceptions about the Mission and Core Values of Social Work in Vietnam by Vietnamese Policy-makers, Social Work Faculty and Practition"
97275,10.1111/aswp.12116,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Sociologies of India's missing children
97276,10.1111/aswp.12105,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Context and Scope of Social Work Interventions in Perinatal Mental Health Settings in India
97277,10.1111/aswp.12114,2017,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Revisiting Eight Decades of Social Work Education in India
97278,10.1111/aswp.12098,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Hunger Reduction in China: An Analysis of Contextual Factors
97279,10.1111/aswp.12099,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Street Violence against Women in India: Mapping Prevention Strategies
97280,10.1111/aswp.12104,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,From Transitional to Permanent Uncertainty: Employability of Middle-aged Workers in Hong Kong
97281,10.1111/aswp.12101,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,End of an Era? China's One-Child Policy and its Unintended Consequences
97282,10.1111/aswp.12103,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,In Search of a Professional Supervisory Practice: External Social Work Supervision in China
97283,10.1111/aswp.12096,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Competency-based Education: Evidence from Social Work Postgraduates from Five Universities in China
97284,10.1111/aswp.12102,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Parents' Experiences During the Family Reunification Process: A Chinese Context
97285,10.1111/aswp.12095,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Can Case Management Contribute to Effective Use of Small Self-Directed Support Packages for People with Disabilities?
97286,10.1111/aswp.12086,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Empowering Children Left Behind in China
97287,10.1111/aswp.12089,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Paternal and Maternal Experiences in Caring for Chinese Children with Attention Deficit Hyperactivity Disorder in Hong Kong
97288,10.1111/aswp.12094,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Does Size Matter? Comparing Medium-Term Cost-Effectiveness of Group Homes with Institutional Care in South Korea
97289,10.1111/aswp.12085,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Health Service Utilization and Expenditure of the Elderly in China
97290,10.1111/aswp.12090,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Effects of South Korean Social Workers’ Professional Resources on their Understanding of a Patient’s Right to End-of-Life Care Decisions in Long-term Care F
97291,10.1111/aswp.12092,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Different Effects of Acculturative Stress and Family Life Stress on Depressive Symptoms among Married Vietnamese Immigrant Women in South Korea
97292,10.1111/aswp.12093,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Investigating a Longitudinal Trajectory of Child Obesity and Its Association with Child Maltreatment in South Korea
97293,10.1111/aswp.12091,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,A Comparative Study of Child Abuse Risk Assessment in the United States and Korea
97294,10.1111/aswp.12080,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Gender-Sensitive Research in a Chinese Community
97295,10.1111/aswp.12084,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Impact of Childhood Socioeconomic Position on Self-Rated Health Trajectories of South Korean Adults
97296,10.1111/aswp.12074,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Longitudinal Effects of Economic Preparation and Social Activities on Life and Family Relationship Satisfaction among Retirees
97297,10.1111/aswp.12077,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Enhancing Social Support for Migrant Families: A Case Study of Community Services in a Shanghai Urban Village and Implications for Intervention
97298,10.1111/aswp.12083,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Effect of Infancy Childcare Center Use and Maternal Employment on Toddlers' Language Development in South Korea
97299,10.1111/aswp.12076,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Workplace Conditions and Employer Relationships as Predictors of Economic Well-Being: Female Domestic Workers in India
97300,10.1111/aswp.12073,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Role of Social Contact in the Experience of Discrimination: Implications for Subjective Health Among Marriage Migrant Women in South Korea
97301,10.1111/aswp.12082,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Caregiver Stress and Related Factors in Korean Households Utilizing Childcare Support by Grandmothers
97302,10.1111/aswp.12072,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Effect of Family Structure on Female Labor Participation - Empirical Analysis based on the 2011 China Health and Retirement Longitudinal Study
97303,10.1111/aswp.12071,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Reform of Mutual Aid Associations in Japan: Civil Service Employee Pension Reform in 2012
97304,10.1111/aswp.12081,2016,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Reverse Mortgage as an Income Stabilizer for the Elderly in Korea
97305,10.1111/aswp.12058,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Child Rights Practice among the Indigenous Communities in Bangladesh
97306,10.1111/aswp.12069,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Journey from NGO to Sustainable Social Enterprise: Acceleratory Organizational Factors of BRAC
97307,10.1111/aswp.12062,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Awareness of Child Maltreatment among Professionals in Shanghai
97308,10.1111/aswp.12067,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Labor Mobility Without Pension Portability: Migrant Workers' Endangered Pension Entitlement in China
97309,10.1111/aswp.12059,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Consequences of Domestic Violence against Women: Some Reflections from Rural Bangladesh
97310,10.1111/aswp.12061,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Implementation of Child Rights in the Children's Homes in Malaysia
97311,10.1111/aswp.12070,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Life Aspirations: Their Impact on Family and Work Conflict and Life Satisfaction in Hong Kong and Taiwan
97312,10.1111/aswp.12060,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Client Violence Against Social Workers at Homeless Assistance Organizations in South Korea
97313,10.1111/aswp.12068,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Australia's Individualised Disability Funding Packages: When Do They Provide Greater Choice and Opportunity?
97314,10.1111/aswp.12063,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Issues and Challenges in Performing Family Impact Analysis - Implications for Hong Kong
97315,10.1111/aswp.12050,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Child Poverty in Rural China: Multidimensional Perspective
97316,10.1111/aswp.12055,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Causes and Contexts of Domestic Violence: Tales of Help-Seeking Married Women in Sylhet, Bangladesh"
97317,10.1111/aswp.12056,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"The Associations Between Socioeconomic Status, Caregivers' Depressive Symptoms, Children's Health-Promoting Behavior, and Children's Physical Health: A Mediatio"
97318,10.1111/aswp.12054,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Changing Shape of Welfare Policy in Korea: Analysis of Break Point in the Welfare Budget
97319,10.1111/aswp.12052,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Using the Strengths and Difficulties Questionnaire (SDQ) to Predict Emotional and Behavioral Difficulties on Positive and Negative Affect Among Adolescents in D
97320,10.1111/aswp.12053,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,School Consolidation: Whither China's Rural Education?
97321,10.1111/aswp.12044,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Divergent Paths, Incomplete Models: Chinese and Korean Pension Development in Comparative Context"
97322,10.1111/aswp.12045,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social Insurance Participation of Rural Migrant Workers Based on Gender Dimension: Evidence from Four Chinese Cities
97323,10.1111/aswp.12040,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social Policy Implications Relating to Road Trauma in a Rapidly Motorizing World: The Example of China
97324,10.1111/aswp.12047,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Transitional and Developmental Challenges for Chinese Social Policy
97325,10.1111/aswp.12048,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,NPOs in China: Capacity-Building Development Since the 1990s
97326,10.1111/aswp.12049,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social Assistance Programs and Child Poverty Alleviation - A Comparison Between Hong Kong and Mainland China
97327,10.1111/aswp.12046,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Without Rice, Even the Cleverest Housewife Cannot Cook: Sustainable Livelihoods Research in a Poor Chinese Village"
97328,10.1111/aswp.12043,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Accountability of Children's Services Organizations in China
97329,10.1111/aswp.12042,2015,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Rural-to-Urban Migration, Family Resilience, and Policy Framework for Social Support in China"
97330,10.1111/aswp.12023,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Transforming the local capacity on natural disaster risk reduction in bangladeshi communities: A social work perspective
97331,10.1111/aswp.12027,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Determinants of social expenditure in Sri Lanka
97332,10.1111/aswp.12024,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Chinese workfarism: Logics and realities of the work-welfare governance model
97333,10.1111/aswp.12025,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Zakat as a poverty reduction mechanism among the muslim community: Case study of Bangladesh, Malaysia, and Indonesia"
97334,10.1111/aswp.12022,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Empirical analysis of fiscal soundness and public social expenditure: A lesson for the future direction of the Korean welfare state
97335,10.1111/aswp.12021,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Importance of family values differences between husbands and wives in determining depression in foreign wives in korean multicultural families: Examining the mo
97336,10.1111/aswp.12026,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Effectiveness of local governance: Interactions between social capital and institutional structures
97337,10.1111/aswp.12038,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,An international comparative study on women's pension rights and their economic risks
97338,10.1111/aswp.12032,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Food access among elderly Japanese people
97339,10.1111/aswp.12030,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social work practice for social development in Bangladesh: Issues and challenges
97340,10.1111/aswp.12034,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Multidimensional inequality in South Korea: An empirical analysis
97341,10.1111/aswp.12036,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Social worker manpower, community economic disadvantage, and family violence: Initial evidence from Taiwan"
97342,10.1111/aswp.12035,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Improving development ownership among vulnerable people: Challenges of NGOs' community empowerment projects in Bangladesh
97343,10.1111/aswp.12028,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"""The persistence of parent repayment"" and the anticipation of filial obligations of care in two Thai Provinces"
97344,10.1111/aswp.12031,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Professional and functional alternative social workers: A case study of Malaysia
97345,10.1111/aswp.12037,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Educational expectations of parents and children: Findings from a case of China
97346,10.1111/aswp.12033,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Impact of having a first child on maternal depressive symptoms: Does the birth of a mother's first baby increase symptoms of depression in the mother?
97347,10.1111/aswp.12039,2014,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Non-governmental organizations' role for social capital and community empowerment in community development: Experience from Bangladesh
97348,10.1111/aswp.12017,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Perceived characteristics of innovative nonprofit and government organizations in South Korea, China, and Argentina"
97349,10.1111/aswp.12016,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Institutional options, cultural orientation and mothers' work and family reconciliation in Korea"
97350,10.1111/aswp.12015,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Redefining ""old age"" and ""dependency"" in East Asia: Is ""prospective aging"" A more helpful concept?"
97351,10.1111/aswp.12019,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Effects of parent effectiveness training program on family communication and flexibility of Korean parents
97352,10.1111/aswp.12018,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Feminization and labor vulnerability in global manufacturing industries: Does gendered discourse matter?
97353,10.1111/aswp.12012,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Trajectory and predictors of early adolescent alcohol use
97354,10.1111/aswp.12009,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Bilingual social workers in mental health service provision: Cultural competence, language, and work experience"
97355,10.1111/aswp.12014,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Erratum to CSOs' role in promoting health: A Case Study of NGOs' approaches to HIV/AIDS in Iran. [Asian Social Work and Policy Review 7, 1, 78-84]"
97356,10.1111/aswp.12013,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Crafting child-friendly cities: Evidence from biratnagar sub-metropolitan city, Eastern Nepal"
97357,10.1111/aswp.12010,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Socio-demographic risks and challenges of bare-branch villages in China
97358,10.1111/aswp.12003,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,It's More Than an M-shape: The Political Economy of Female Non-Standard Workers in the Republic of Korea
97359,10.1111/aswp.12007,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Influence of Acculturative Stress of Married Migrant Women on Marriage Satisfaction: The Mediating Effect of Problem-Solving Ability and Information Support
97360,10.1111/aswp.12004,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Clash between Social Policy and Traditional Values: Unmet Welfare Needs Sustained by the Culture of Familism in South Korea
97361,10.1111/aswp.12006,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,CSOs' Role in Promoting Health: A Case Study of NGOs' approaches to HIV/AIDS in Iran
97362,10.1111/aswp.12005,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Childcare Expansion in East Asia: Changing Shape of the Institutional Configurations in Japan and South Korea
97363,10.1111/aswp.12008,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Factors Impacting Market Occupancy of Non-profit Human Service Organizations in the Public Social Service Market: Focused on an Individual Level
97364,10.1111/aswp.12011,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Novel funding paradigm for social work services in China: Reflections on the guangzhou experience
97365,10.1111/aswp.12020,2013,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Definitional paradox and legal heterogeneity: Towards a comprehensive and operational definition of begging
97366,10.1111/j.1753-1411.2012.00069.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"The Retirement Provisions in China, Hong Kong, Singapore and Taiwan: Perspectives on Policy Inputs and Social Outputs"
97367,10.1111/j.1753-1411.2012.00070.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Psychosocial Reaction and Trauma After a Natural Disaster: The Role of Coping Behavior
97368,10.1111/aswp.12001,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Building Social Work Education and the Profession in a Transition Country: Case of Nepal
97369,10.1111/aswp.12000,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social Contexts and Coping Strategies of Foreign Wives in Korea: Using a Conceptual Framework of Social Identity Theory
97370,10.1111/j.1753-1411.2012.00072.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Preventing Domestic Violence in the South Asian Context: Men's or Family Involvement?
97371,10.1111/j.1753-1411.2012.00071.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,External Assets as Predictors of Positive Emotions Among At-Risk Youth in Malaysia
97372,10.1111/j.1753-1411.2012.00063.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Explaining Korean Welfare State Development with New Empirical Data and Methods
97373,10.1111/j.1753-1411.2012.00065.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Demise of the Developmental State? Implications for Social Policy Development in Hong Kong
97374,10.1111/j.1753-1411.2012.00066.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Women's Empowerment or Disempowerment through Microfinance: Evidence from Bangladesh
97375,10.1111/j.1753-1411.2012.00067.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Anti-Poverty Family Policies in China: A Critical Evaluation
97376,10.1111/j.1753-1411.2012.00068.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Adoptive Parents' Attitudes toward Adoption and Domestic Adoption Development in Korea: Adoptees' Specific Needs for Origin
97377,10.1111/j.1753-1411.2012.00064.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Preparing Social Work Students for Working with Disaster Survivors
97378,10.1111/j.1753-1411.2011.00061.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Can a Sector-Wide Approach Underpin and Advance Universal Health Coverage?
97379,10.1111/j.1753-1411.2011.00059.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Socio-Economic Factors and Mental Health of Young People in India and China: An Elusive Link with Globalization
97380,10.1111/j.1753-1411.2011.00060.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Women's Strategic Responses to Intimate Partner Violence: A Study in a Rural Community of Bangladesh
97381,10.1111/j.1753-1411.2011.00062.x,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Trends of Income Inequality Among the Elderly in Korea
97382,10.1111/aswp.12002,2012,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The Effect of Socioeconomic Status and Family Structure on Parental Warmth and Parental Control in a Chinese Context: Implications for Social Work Practice
97383,10.1111/j.1753-1411.2011.00056.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,Parenting stress and perceived family functioning of chinese parents in Hong Kong: Implications for social work practice
97384,10.1111/j.1753-1411.2011.00057.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,Examining the relationship between domestic violence and depression among koreans: The role of self-esteem and social support as mediators
97385,10.1111/j.1753-1411.2011.00055.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,A study of battered women's purpose of life and resilience in South Korea
97386,10.1111/j.1753-1411.2011.00058.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,Enriching resources for the poor: Lessons from the Philippines
97387,10.1111/j.1753-1411.2011.00049.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,A Long-Term Disability Care and Support Scheme for Australia: Opportunities for Disability Sector Reform
97388,10.1111/j.1753-1411.2011.00051.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,The Poverty Situation in Indonesia: Challenges and Progress of the Marginalized Group
97389,10.1111/j.1753-1411.2011.00052.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,The Effects of Depressive Symptoms on Work Activities and Welfare Exit of Welfare Recipients in Korea
97390,10.1111/j.1753-1411.2011.00053.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,The Dynamics of Welfare Policy-Making in South Korea: Social Movements as Policy Entrepreneurs
97391,10.1111/j.1753-1411.2011.00050.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,Increasing Poverty in Japan: Social Policy and Public Assistance Program
97392,10.1111/j.1753-1411.2011.00054.x,2011,prefix:10.1111,Asian Social Work and Policy Review,1753-1403,True,True,True,True,Family and Parent Correlates of Educational Achievement: Migrant Children in China
97393,10.1111/j.1753-1411.2010.00046.x,2011,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social Policy in Singapore: Insights from a Social Work Perspective
97394,10.1111/j.1753-1411.2010.00045.x,2011,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Renewed Conception of Harmonious Society, Governance, and Citizenship - Evidence from the Study of Chinese Perceptions in Hong Kong"
97395,10.1111/j.1753-1411.2010.00048.x,2011,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,"Violence, Negligence and Suicidal Tendency among Physically Disabled Street Children"
97396,10.1111/j.1753-1411.2010.00047.x,2011,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Scheduled Tribes and the Politics of Inclusion in India
97397,10.1111/j.1753-1411.2010.00042.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Mother-to-child transmission of HIV in China and the USA: A comparative analysis
97398,10.1111/j.1753-1411.2010.00044.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Political feasibility analysis of the new financing scheme for the National Health Insurance reform in Taiwan: An application of stakeholder analysis
97399,10.1111/j.1753-1411.2010.00043.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,The coming of an aged society in Taiwan: Issues and policies
97400,10.1111/j.1753-1411.2010.00041.x,2010,prefix:10.1111,Asian Social Work and Policy Review,"1753-1403,1753-1411",True,True,True,True,Social work advocacy in Singapore: Some reflections on the constraints and opportunities
