record_id,journal_name,year,current_doi,proposed_doi,tier,method,title_similarity,journal_verdict,journal_basis,author_overlap,title
119111,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2937,10.15453/0191-5096.2937,A,oai_rule,1.0,match,name,1.0,Shift Work and Negative Work-to-Family Spillover
119112,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2938,10.15453/0191-5096.2938,A,oai_rule,1.0,match,name,1.0,"Because a Better World Is Possible: Women Casino Workers, Union Activism and the Creation of a Just Workplace"
119113,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2940,10.15453/0191-5096.2940,A,oai_rule,1.0,match,name,1.0,A Comprehensive Analysis of Sex and Race Inequities in Unemployment Insurance Benefits
119114,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2939,10.15453/0191-5096.2939,A,oai_rule,1.0,match,name,1.0,Resiliency Factors Related to Substance Use/Resistance: Perceptions of Native Adolescents of the Southwest
119115,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2941,10.15453/0191-5096.2941,A,oai_rule,1.0,match,name,1.0,Finding and Keeping Affordable Housing: Analyzing the Experiences of Single-Mother Families in North Philadelphia
119116,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2943,10.15453/0191-5096.2943,A,oai_rule,1.0,match,name,1.0,Participants' Perceptions of the Childcare Subsidy System
119117,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2944,10.15453/0191-5096.2944,A,oai_rule,1.0,match,name,1.0,Organizational Factors Contributing to Worker Frustration: The Precursor to Burnout
119118,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2946,10.15453/0191-5096.2946,A,oai_rule,1.0,match,name,1.0,"Review of <em>Faithful Angels: Portraits of International Social Work Notables.</em> James O. Billups, (Ed.). Reviewed by Lynne M. Healy."
119119,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2947,10.15453/0191-5096.2947,A,oai_rule,1.0,match,name,1.0,Review of <em>Workfare: Why Good Ideas Go Bad.</em> Maeve Quaid. Reviewed by Colita Nichols Fairfax.
119120,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2948,10.15453/0191-5096.2948,A,oai_rule,1.0,match,name,1.0,Review of <em>A Sealed and Sacred Kinship: The Culture of Policies and Practices in American Adoption.</em> Judith S. Modell. Reviewed by Dorinda N. Noble.
119121,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2945,10.15453/0191-5096.2945,A,oai_rule,1.0,match,name,1.0,Review of <em>Settlement Houses Under Siege: The Struggle to Sustain Community Organizations in New York City.</em> Michael Fabricant and Robert Fisher. Reviewed by Bill Buffum.
119122,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2950,10.15453/0191-5096.2950,A,oai_rule,1.0,match,name,1.0,Review of <em>Working Parents and the Welfare State: Family Change and Policy Reform in Scandinavia.</em> Arnlaug Leira. <em>Inventing the Needy: Gender and the Politics of Welfare in Hungary.</em> Ly
119123,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2951,10.15453/0191-5096.2951,A,oai_rule,1.0,match,name,0.0,<em>Globalization and Human Welfare.</em> Vic George & Paul Wilding.
119124,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2952,10.15453/0191-5096.2952,A,oai_rule,1.0,match,name,0.0,<em>Single Mothers and the State: The Politics of Care in Sweden and the United States.</em> Cecilia Winkler.
119125,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2949,10.15453/0191-5096.2949,A,oai_rule,1.0,match,name,1.0,"Review of <em>From Immigration Controls to Welfare Controls.</em> Steve Cohen, Beth Humphries, & Ed Mynott (Eds.). Reviewed by Miriam Potocky-Tripodi."
119126,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2955,10.15453/0191-5096.2955,A,oai_rule,1.0,match,name,0.0,<em>Financialization of Daily Life.</em> Randy Martin.
119127,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2954,10.15453/0191-5096.2954,A,oai_rule,1.0,match,name,0.0,"<em>Poverty Knowledge: Social Science, Social Policy and the Poor in Twentieth Century U.S. History.</em> Alice O'Connor."
119128,The Journal of Sociology & Social Welfare,2003,oai:scholarworks.wmich.edu:jssw-2953,10.15453/0191-5096.2953,A,oai_rule,1.0,match,name,0.0,<em>Life Support: The Environment and Human Health.</em> Michael McCally.
119129,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2958,10.15453/0191-5096.2958,A,oai_rule,1.0,match,name,1.0,"Restorative Justice, Responsive Regulation and Social Work"
119130,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2960,10.15453/0191-5096.2960,A,oai_rule,1.0,match,name,1.0,Moving Beyond the Criminal Justice Paradigm: A Radical Restorative Justice Approach to Intimate Abuse
119131,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2957,10.15453/0191-5096.2957,A,oai_rule,1.0,match,name,1.0,"Restorative Justice, Responsive Regulation, and Democratic Governance"
119132,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2959,10.15453/0191-5096.2959,A,oai_rule,1.0,match,name,1.0,Working Together to Stop Domestic Violence: State-Community Partnerships and the Changing Meaning of Public and Private
119133,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2963,10.15453/0191-5096.2963,A,oai_rule,1.0,match,name,1.0,Family Group Conferencing in Child Welfare: Responsive and Regulatory Interfaces
119134,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2962,10.15453/0191-5096.2962,A,oai_rule,1.0,match,name,1.0,Responsive Regulation in Child Welfare: Systemic Challenges to Mainstreaming the Family Group Conference
119135,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2961,10.15453/0191-5096.2961,A,oai_rule,1.0,match,name,1.0,Managing Social Conflict - The Evolution of a Practical Theory
119136,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2964,10.15453/0191-5096.2964,A,oai_rule,1.0,match,name,1.0,Achieving Justice in Child Protection
119137,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2967,10.15453/0191-5096.2967,A,oai_rule,1.0,match,name,1.0,Families and the Republic
119138,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2968,10.15453/0191-5096.2968,A,oai_rule,1.0,match,name,1.0,Review of <em>Family Health Social Work Practice: A Macro Level Approach.</em> John T. Pardeck (Ed.) Reviewed by Marsha Blachman
119139,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2965,10.15453/0191-5096.2965,A,oai_rule,1.0,match,name,1.0,Sharing Power with the People: Family Group Conferencing as a Democratic Experiment
119140,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2966,10.15453/0191-5096.2966,A,oai_rule,1.0,match,name,1.0,Family Involvement Interventions in Child Protection: Learning from Contextual Integrated Strategies
119141,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2969,10.15453/0191-5096.2969,A,oai_rule,1.0,match,name,1.0,Review of <em>Growth and Convergence in Metropolitan America.</em> Janet Rothenberg Pack. Reviewed by Joseph A. Deering.
119142,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2977,10.15453/0191-5096.2977,A,oai_rule,1.0,match,name,0.0,"<em>Rethinking Welfare: A Critical Perspective.</em> Ian Ferguson, Michael Lavalette, & Gerry Mooney."
119143,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2970,10.15453/0191-5096.2970,A,oai_rule,1.0,match,name,1.0,"Review of <em>Meds, Money, and Manners: The Case Management of Severe Mental Illness.</em> Jerry Floersch Reviewed by Rafael Herrera"
119144,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2975,10.15453/0191-5096.2975,A,oai_rule,1.0,match,name,0.0,"<em>From Children's Services to Children's Spaces: Public Policy, Children, and Childhood.</em> Peter Moss & Patt Petrie"
119145,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2971,10.15453/0191-5096.2971,A,oai_rule,1.0,match,name,1.0,"Review of <em>Controversial Issues in Social Policy.</em> Howard Jacob Karger, James Midgley, & C Brene Brown (Eds.). Reviewed by Mizanur R. Miah."
119146,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2973,10.15453/0191-5096.2973,A,oai_rule,1.0,match,name,1.0,Review of <em>Addiction Treatment: A Strengths Perspective.</em> Katherine van Wormer & Diane Rae Davis. Reviewed by Mike Gorman.
119147,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2976,10.15453/0191-5096.2976,A,oai_rule,1.0,match,name,0.0,<em>Restructuring the Welfare State: Political Institutions and Policy Change.</em> Bo Rothstein & Sven Steinmo (Eds.).
119148,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2972,10.15453/0191-5096.2972,A,oai_rule,1.0,match,name,1.0,"Review of <em>Engendering International Health: The Challenge of Equity.</em> Gita Sen, Asha George and Piroska Osltin (Eds.). Reviewed by Deborah Schild Wilkinson."
119149,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2978,10.15453/0191-5096.2978,A,oai_rule,1.0,match,name,0.0,<em>Reaching Higher: The Power of Expectations in Schooling.</em> Rhona Weinstein.
119150,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2974,10.15453/0191-5096.2974,A,oai_rule,1.0,match,name,0.0,"<em>Making Men into Fathers. Men Masculinities, and the Social Policies of Fatherhood.</em> Barbara Hobson (Ed.)."
119151,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2979,10.15453/0191-5096.2979,A,oai_rule,1.0,match,name,0.0,<em>The Quiet Hand of God: Faith-based Activism and the Public Role of Mainline Protestantism.</em> Robert Wunthrow & John Evans.
119152,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2982,10.15453/0191-5096.2982,A,oai_rule,1.0,match,name,1.0,"Making TANF Work: Organizational Restructuring, Staff Buy-In, and Performance Monitoring in Local Implementation"
119153,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2983,10.15453/0191-5096.2983,A,oai_rule,1.0,match,name,1.0,Legislative Casework: Where Policy and Practice Intersect
119154,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2981,10.15453/0191-5096.2981,A,oai_rule,1.0,match,name,1.0,Work-based Welfare as a Ritual: Understanding Marginalization in Post-Independence Lithuania
119155,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2984,10.15453/0191-5096.2984,A,oai_rule,1.0,match,name,1.0,"""Won't be weighted down:"" Richard R. Wright, Jr.'s contributions to social work and social welfare"
119156,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2989,10.15453/0191-5096.2989,A,oai_rule,1.0,match,name,1.0,"The Sound of Silence: Social Work, the Academy, and Iraq"
119157,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2988,10.15453/0191-5096.2988,A,oai_rule,1.0,match,name,1.0,Private Food Assistance in the Deep South: Assessing Agency Directors' Knowledge of Charitable Choice
119158,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2985,10.15453/0191-5096.2985,A,oai_rule,1.0,match,name,1.0,Digital Divide in Computer Access and Use Between Poor and Non-Poor Youth
119159,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2986,10.15453/0191-5096.2986,A,oai_rule,1.0,match,name,1.0,Battered and on Welfare: The Experiences of Women with the Family Violence Option
119160,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2987,10.15453/0191-5096.2987,A,oai_rule,1.0,match,name,1.0,"Voices from the Middle: How Performance Funding Impacts Workforce Organizations, Professionals and Customers"
119161,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2994,10.15453/0191-5096.2994,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Origins of Justice: The Evolution of Morality, Human Rights, and Law.</em> John O' Manique. Reviewed by Dorothy Van Soest."
119162,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2995,10.15453/0191-5096.2995,A,oai_rule,1.0,match,name,1.0,Review of <em>Situational Prison Control: Crime Prevention in Correctional Institutions.</em> Richard Wortley. Reviewed by Margaret Severson.
119163,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2991,10.15453/0191-5096.2991,A,oai_rule,1.0,match,name,1.0,Review of <em>Realizing Rights: Transforming Approaches to Sexual & Reproductive Well-Being.</em> Andrea Cornwall and Alice Welbourn (Eds.) Reviewed by Carol Tully.
119164,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2993,10.15453/0191-5096.2993,A,oai_rule,1.0,match,name,1.0,Review of <em>Handbook of Drug Abuse Prevention: Theory Science and Practice.</em> Zili Sloboda & William J. Bukowski (Eds). Reviewed by Sean R. Hogan.
119165,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2996,10.15453/0191-5096.2996,A,oai_rule,1.0,match,name,0.0,<em>The Call to Social Work: Life Stories.</em> Craig Winston LeCroy
119166,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2990,10.15453/0191-5096.2990,A,oai_rule,1.0,match,name,1.0,Review of <em>The Loss of a Life Partner: Narratives of the Bereaved.</em> Carolyn Ambler Walter. Reviewed by Amanda Smith Barusch.
119167,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2992,10.15453/0191-5096.2992,A,oai_rule,1.0,match,name,1.0,Review of <em>Refusing Care: Forced Treatment and the Rights of the Mentally Ill.</em> Elyn R. Saks. Reviewed by Kai J. Bentley.
119168,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2999,10.15453/0191-5096.2999,A,oai_rule,1.0,match,name,0.0,<em>Aging in the New Millenium: A Global View.</em> Terry Tirrito.
119169,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2997,10.15453/0191-5096.2997,A,oai_rule,1.0,match,name,0.0,<em>Pluralism at Yale: The Culture of Political Science in America.</em> Richard M. Merelman.
119170,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-2998,10.15453/0191-5096.2998,A,oai_rule,1.0,match,name,0.0,<em>The Welfare Marketplace: Privatization and Welfare Reform.</em> M. Byrna Sanger.
119171,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3000,10.15453/0191-5096.3000,A,oai_rule,1.0,match,name,0.0,<em>The Difference Disability Makes.</em> Rod Michalko.
119172,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3003,10.15453/0191-5096.3003,A,oai_rule,1.0,match,name,1.0,"Losing the ""Eyes in the Back of Our Heads"": Social Service Skills, Lean Caring, and Violence"
119173,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3004,10.15453/0191-5096.3004,A,oai_rule,1.0,match,name,1.0,The Decline of the Public Intellectual in Social Work
119174,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3008,10.15453/0191-5096.3008,A,oai_rule,1.0,match,name,1.0,"Supportive Communities, an Optimum Arrangement for the Older Population?"
119175,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3007,10.15453/0191-5096.3007,A,oai_rule,1.0,match,name,1.0,What Mothers Want: Welfare Reform and Maternal Desire
119176,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3005,10.15453/0191-5096.3005,A,oai_rule,1.0,match,name,1.0,Informal care-two-tiered care? The work of family members and friends in hospitals and cancer centres
119177,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3006,10.15453/0191-5096.3006,A,oai_rule,1.0,match,name,1.0,Economic Well-being of Single Mothers: Work First or Postsecondary Education?
119178,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3009,10.15453/0191-5096.3009,A,oai_rule,1.0,match,name,1.0,Self-help Group Participation and Empowerment in Hong Kong
119179,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3014,10.15453/0191-5096.3014,A,oai_rule,1.0,match,name,1.0,<em>Social Work and Human Rights: A Foundation for Policy and Practice.</em> Elizabeth Reichert. Reviewed by Mel Gray.
119180,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3010,10.15453/0191-5096.3010,A,oai_rule,1.0,match,name,1.0,"Review of <em>Global Decisions, Local Collisions: Urban Life in the New World Order.</em> David Ranney. Reviewed by Robert L. Boyd."
119181,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3011,10.15453/0191-5096.3011,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Color of Credit: Mortgage Discrimination, Research Methodology and Fair Lending Enforcement.</em> Stephen L. Ross and John Yinger. Reviewed by Howard Jacob Karger."
119182,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3012,10.15453/0191-5096.3012,A,oai_rule,1.0,match,name,1.0,"Review of <em>Evaluation in Child and Family Services: Comparative Client and Program Perspectives.</em> Tiziano Vecchiato, Anthony N. Malucchio and Cinzia Canali (Eds.). Reviewed by Victor Groza."
119183,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3015,10.15453/0191-5096.3015,A,oai_rule,1.0,match,name,1.0,Review of <em>Social Identities Across the Life Course.</em> Jenny Hockey and Alison James. Reviewed by Marvin D. Feit.
119184,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3013,10.15453/0191-5096.3013,A,oai_rule,1.0,match,name,1.0,Review of <em>Men Who Believe in Feminism.</em> Amanda Goldrick Jones. Reviewed by Cheryl A. Hyde.
119185,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3018,10.15453/0191-5096.3018,A,oai_rule,1.0,match,name,1.0,<em>The Commercialization of Intimate Life: Notes from Home and Work.</em> Arlie Russel Hochschild.
119186,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3019,10.15453/0191-5096.3019,A,oai_rule,1.0,match,name,1.0,<em>Diversity Perspectives for Social Work Practice.</em> Joseph Anderson and Robin Wiggins Carter (Ed.).
119187,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3017,10.15453/0191-5096.3017,A,oai_rule,1.0,match,name,1.0,<em>Remaking America's School Systems: Now Separate and Unequal.</em> Milton Schwebel.
119188,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3016,10.15453/0191-5096.3016,A,oai_rule,1.0,match,name,1.0,"Review of <em>Protecting Participants and Facilitating Social and Behavioral Sciences Research.</em> Constance F Citro, Daniel R. Iglen and Cora B. Marrett (Eds.)."
119189,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3020,10.15453/0191-5096.3020,A,oai_rule,1.0,match,name,1.0,"<em>Charitable Choices: Religion, Race and Poverty in the Post-Welfare Era.</em> John P. Bartkowski and Helen Regis."
119190,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3021,10.15453/0191-5096.3021,A,oai_rule,1.0,match,name,1.0,<em>Rationalizing Capitalist Democracy: The Cold War Origins of Rational Choice Liberalism.</em> S. M. Amadae.
119191,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3024,10.15453/0191-5096.3024,A,oai_rule,1.0,match,name,1.0,Legislating the Family: Heterosexist Bias in Social Welfare Policy Frameworks
119192,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3023,10.15453/0191-5096.3023,A,oai_rule,1.0,match,name,1.0,"""Curiously Uninvolved"": Social Work and Protest against the War in Vietnam"
119193,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3026,10.15453/0191-5096.3026,A,oai_rule,1.0,match,name,1.0,Examining the Relationship between Community Residents' Economic Status and the Outcomes of Community Development Programs
119194,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3030,10.15453/0191-5096.3030,A,oai_rule,1.0,match,name,1.0,Adoption in the U.S.: The Emergence of a Social Movement
119195,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3029,10.15453/0191-5096.3029,A,oai_rule,1.0,match,name,1.0,The Welfare Myth: Disentangling the Long-Term Effects of Poverty and Welfare Receipt for Young Single Mothers
119196,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3027,10.15453/0191-5096.3027,A,oai_rule,1.0,match,name,1.0,The Benefits of Marriage Reconsidered
119197,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3031,10.15453/0191-5096.3031,A,oai_rule,1.0,match,name,1.0,Intimate Partner Violence and Use of Welfare Services Among California Women
119198,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3032,10.15453/0191-5096.3032,A,oai_rule,1.0,match,name,1.0,Cleavage in American Attitudes toward Social Welfare
119199,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3028,10.15453/0191-5096.3028,A,oai_rule,1.0,match,name,1.0,Measuring and indigenizing social capital in relation to children's street work in Mexico: The role of culture in shaping social capital indicators
119200,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3033,10.15453/0191-5096.3033,A,oai_rule,1.0,match,name,1.0,"Review of <em>Assessing Outcomes in Child and Family Services: Comparative Design and Policy Issues.</em> Anthony N. Malucchio, Cinzia Canali and Tiziano Vecchiato (Eds.) Reviewed by Sherill Clark."
119201,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3034,10.15453/0191-5096.3034,A,oai_rule,1.0,match,name,1.0,Review of <em>Why I Burned My Book and Other Essays on Disability.</em> Paul K. Longmore. Reviewed by Juliet Rothman.
119202,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3036,10.15453/0191-5096.3036,A,oai_rule,1.0,match,name,1.0,Review of <em>Newcomers to Old Towns: Suburbanization of the Heartland.</em> Sonya Salamon. Reviewed by Joseph Deering.
119203,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3035,10.15453/0191-5096.3035,A,oai_rule,1.0,match,name,1.0,Review of <em>Western Welfare in Decline: Globalization and Women's Poverty.</em> Catherine Kingfisher. Reviewed by Silvia Borzutsky.
119204,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3037,10.15453/0191-5096.3037,A,oai_rule,1.0,match,name,1.0,"Review of <em>Crime, Control and Social Justice: A Delicate Balance.</em> Darnell F Hawkins, Samuel L. Meyers, Jr. and Randolph N. Stone (Eds.). Reviewed by Elizabeth Pomeroy."
119205,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3039,10.15453/0191-5096.3039,A,oai_rule,1.0,match,name,1.0,<em>Seasons Such as These: How Homelessness Took Shape in America.</em> Cynthia J. Bogard.
119206,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3038,10.15453/0191-5096.3038,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Persistence of Poverty in the United States.</em> Garth L. Mangum, Stephen L. Mangum and Andrew M. Sum. </em>The Two-income Trap: Why Middle Class Mothers and Fathers are Going Broke"
119207,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3041,10.15453/0191-5096.3041,A,oai_rule,1.0,match,name,1.0,"<em>Drugs, Alcohol and Social Problems.</em> James D. Orcut and David R. Rudy (Eds.)."
119208,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3040,10.15453/0191-5096.3040,A,oai_rule,1.0,match,name,1.0,"<em>Social Work and Aging in an Aging Society: Education, Policy, Practice and Research.</em> Barbara Berkman and Linda Harootyan (Eds.)."
119209,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3042,10.15453/0191-5096.3042,A,oai_rule,1.0,match,name,1.0,<em>Regressive Taxation and the Welfare State: Path Dependence and Policy Diffusion.</em> Junko Kato.
119210,The Journal of Sociology & Social Welfare,2004,oai:scholarworks.wmich.edu:jssw-3043,10.15453/0191-5096.3043,A,oai_rule,1.0,match,name,1.0,"<em>Public Pensions: Gender and Civic Service in the States, 1850-1937.</em> Susan M. Sterett."
119211,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3048,10.15453/0191-5096.3048,A,oai_rule,1.0,match,name,1.0,Grandfathers and The Impact of Raising Grandchildren
119212,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3046,10.15453/0191-5096.3046,A,oai_rule,1.0,match,name,1.0,Meeting the Needs of Older Men: Challenges for Those in Helping Professions
119213,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3045,10.15453/0191-5096.3045,A,oai_rule,1.0,match,name,1.0,"Aging and Older Men: Thoughts, Reflections and Issues: Introduction"
119214,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3049,10.15453/0191-5096.3049,A,oai_rule,1.0,match,name,1.0,The Peculiarities of Men Aging: A Collection of Anecdotes
119215,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3047,10.15453/0191-5096.3047,A,oai_rule,1.0,match,name,1.0,Shifting Identity: Process and Change in Identity of Aging Mexican-American Males
119216,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3050,10.15453/0191-5096.3050,A,oai_rule,1.0,match,name,1.0,Social Security and the African American Male (A Cash Transfer System)
119217,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3051,10.15453/0191-5096.3051,A,oai_rule,1.0,match,name,1.0,Viagra: Medical Technology Constructing Aging Masculinity
119218,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3053,10.15453/0191-5096.3053,A,oai_rule,1.0,match,name,1.0,Honoring the Elders: Interviews with Two Lakota Men
119219,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3052,10.15453/0191-5096.3052,A,oai_rule,1.0,match,name,1.0,Principles of Clinical Practice with Older Men
119220,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3055,10.15453/0191-5096.3055,A,oai_rule,1.0,match,name,1.0,Review of <em>Gender and the Social Gospel.</em> Wendy J. Deichman Edwards and Carolyn De Swarte Giffors (Eds.). Reviewed by John Herrick.
119221,The Journal of Sociology & Social Welfare,2005,oai:scholarworks.wmich.edu:jssw-3056,10.15453/0191-5096.3056,A,oai_rule,1.0,match,name,1.0,"Review of <em>The Changing of the Guard: Lesbian and Gay Elders, Identity and Social Change.</em> Dana Rosenfeld. Reviewed by John F. Longres."
