author_id,name,links,category,suggested
20463,"BRODERICK, A",1,format_all_caps_legacy,
20464,"BURG, MA",1,format_all_caps_legacy,
20466,"JACOB, AG",1,format_all_caps_legacy,
20467,"NEALE, VM",1,format_all_caps_legacy,
20468,"OJANUGA, D",1,format_all_caps_legacy,
20469,"ZEMENCUK, JK",1,format_all_caps_legacy,
20471,"PIERSON, JS",1,format_all_caps_legacy,
20472,"PIERSON, RF",1,format_all_caps_legacy,
20473,"PIERSON, M",1,format_all_caps_legacy,
20474,"WALDROP, D",1,format_all_caps_legacy,
20475,"TAYLOR, ND",1,format_all_caps_legacy,
20478,"DORRINGTON, C",1,format_all_caps_legacy,
20479,"WACHSMAN, L",1,format_all_caps_legacy,
20480,"AGRAWAL, NM",1,format_all_caps_legacy,
20481,"AKILESH, KB",1,format_all_caps_legacy,
20482,"SWAMY, PKS",1,format_all_caps_legacy,
20483,"OWEN, L",1,format_all_caps_legacy,
20484,"BATIA, RC",1,format_all_caps_legacy,
20485,"BATIA, A",1,format_all_caps_legacy,
20487,"FLOWERS, JV",1,format_all_caps_legacy,
20488,"MILLER, TE",1,format_all_caps_legacy,
20489,"BOORAEM, CD",1,format_all_caps_legacy,
20491,"HACKETT, L",1,format_all_caps_legacy,
20492,"HACKETT, R",1,format_all_caps_legacy,
20493,"RAINA, R",1,format_all_caps_legacy,
20494,"KIRWAN, M",1,format_all_caps_legacy,
20497,"MATHUR, A",1,format_all_caps_legacy,
20498,"MEADOWS, S",1,format_all_caps_legacy,
20499,"MONCHER, M",1,format_all_caps_legacy,
20501,"NAG, A",1,format_all_caps_legacy,
20503,"PARIKH, IJ",1,format_all_caps_legacy,
20504,"SHAH, NA",1,format_all_caps_legacy,
20505,"MUNCHERJI, N",1,format_all_caps_legacy,
20506,"SEQUEIRA, VI",1,format_all_caps_legacy,
20507,"SINHA, JBP",1,format_all_caps_legacy,
20510,"LANDSBERGEN, D",1,format_all_caps_legacy,
20511,"HECHT, D",1,format_all_caps_legacy,
20512,"BRANDON, RN",1,format_all_caps_legacy,
20513,"STOCKMAN, K",1,format_all_caps_legacy,
20514,"BROWNING, CJ",1,format_all_caps_legacy,
20515,"CARTER, C",1,format_all_caps_legacy,
20516,"COUDROUGLOU, A",1,format_all_caps_legacy,
20518,"SHMUELY, Y",1,format_all_caps_legacy,
20519,"COHEN, JW",1,format_all_caps_legacy,
20520,"TOURSE, RC",1,format_all_caps_legacy,
20521,"GRIMES, DR",1,format_all_caps_legacy,
20522,"MATHEWS, C",1,format_all_caps_legacy,
20523,"HILL, MA",1,format_all_caps_legacy,
20524,"GRANT, S",1,format_all_caps_legacy,
20525,"GREENE, DB",1,format_all_caps_legacy,
20526,"GIEBELHAUSEN, PN",1,format_all_caps_legacy,
20528,"RAUKTIS, MB",1,format_all_caps_legacy,
20529,"MACGREGOR, P",1,format_all_caps_legacy,
20531,"TIMERLAKE, EM",1,format_all_caps_legacy,
20535,"ROBINSON, WD",1,format_all_caps_legacy,
20536,"SERMABEIKIAN, P",1,format_all_caps_legacy,
20537,"SHERROD, L",1,format_all_caps_legacy,
20538,"STRICKLAND, L",1,format_all_caps_legacy,
20539,"TOWER, KD",1,format_all_caps_legacy,
20540,"DANGELO, L",1,format_all_caps_legacy,
20542,"ESSEX, EL",1,format_all_caps_legacy,
20543,"HELD, G",1,format_all_caps_legacy,
20544,"CULLEN, R",1,format_all_caps_legacy,
20545,"FINKELSTEIN, N",1,format_all_caps_legacy,
20546,"FOREMAN, L",1,format_all_caps_legacy,
20547,"TOMLIN, W",1,format_all_caps_legacy,
20548,"BRIGHT, Y",1,format_all_caps_legacy,
20549,"HARRIS, SN",1,format_all_caps_legacy,
20550,"SOLARZ, A",1,format_all_caps_legacy,
20551,"PACIONE, T",1,format_all_caps_legacy,
20552,"JASKULA, D",1,format_all_caps_legacy,
20553,"SCHERVISH, ML",1,format_all_caps_legacy,
20554,"SISCO, CB",1,format_all_caps_legacy,
20555,"PEARSON, CL",1,format_all_caps_legacy,
20557,"VALENTINE, M",1,format_all_caps_legacy,
20558,"WILKE, D",1,format_all_caps_legacy,
20560,"ROBERTS, E",1,format_all_caps_legacy,
20561,"ALPER, S",1,format_all_caps_legacy,
20562,"ANDERSON, DB",1,format_all_caps_legacy,
20563,"SHAW, SL",1,format_all_caps_legacy,
20565,"BABURAJAN, PK",1,format_all_caps_legacy,
20566,"BALL, S",1,format_all_caps_legacy,
20567,"BARIK, RK",1,format_all_caps_legacy,
20568,"BEELS, A",1,format_all_caps_legacy,
20569,"KASHNER, TM",1,format_all_caps_legacy,
20570,"BIRKMEYER, JF",1,format_all_caps_legacy,
20572,"BRABANT, S",1,format_all_caps_legacy,
20575,"ROMANCHUK, BJ",1,format_all_caps_legacy,
20576,"BRUNO, R",1,format_all_caps_legacy,
20577,"BUCK, NS",1,format_all_caps_legacy,
20578,"RAFFERTY, JA",1,format_all_caps_legacy,
20580,"CANTOR, MH",1,format_all_caps_legacy,
20581,"BRENNAN, M",1,format_all_caps_legacy,
20582,"KUMAR, SV",1,format_all_caps_legacy,
20583,"WONG, SF",1,format_all_caps_legacy,
20584,"CHICHIN, ER",1,format_all_caps_legacy,
20585,"FERSTER, L",1,format_all_caps_legacy,
20587,"BESANSKY, J",1,format_all_caps_legacy,
20588,"WATSON, V",1,format_all_caps_legacy,
20589,"BERNHARD, LJ",1,format_all_caps_legacy,
20590,"CORNELIUS, DS",1,format_all_caps_legacy,
20591,"GELSOMINO, J",1,format_all_caps_legacy,
20592,"DECCIO, G",1,format_all_caps_legacy,
20593,"DICKS, BA",1,format_all_caps_legacy,
20594,"DUPREE, LW",1,format_all_caps_legacy,
20595,"EADIE, DC",1,format_all_caps_legacy,
20596,"FERNANDES, S",1,format_all_caps_legacy,
20598,"GRESPI, L",1,format_all_caps_legacy,
20599,"FUNG, LW",1,format_all_caps_legacy,
20601,"GILES, G",1,format_all_caps_legacy,
20602,"GREEN, DB",1,format_all_caps_legacy,
20603,"GRUMMER, B",1,format_all_caps_legacy,
26973,"VENA, JE",1,format_all_caps_legacy,
26976,"HANSON, JG",1,format_all_caps_legacy,
26977,"MCCULLAGH, JG",1,format_all_caps_legacy,
26985,"SINGLETONBOWIE, SM",1,format_all_caps_legacy,
26986,"SLAGHT, EF",1,format_all_caps_legacy,
26987,"DAVIS, ME",1,format_all_caps_legacy,
26988,"THORNTON, S",1,format_all_caps_legacy,
26990,"BOK, S",1,format_all_caps_legacy,
26991,"BRENNAN, JW",1,format_all_caps_legacy,
26992,"BREUKER, K",1,format_all_caps_legacy,
26993,"CLEMENS, EL",1,format_all_caps_legacy,
26994,"COWLES, LA",1,format_all_caps_legacy,
26995,"LEFCOWITZ, MJ",1,format_all_caps_legacy,
26997,"FAVORINI, A",1,format_all_caps_legacy,
26999,"GEVA, J",1,format_all_caps_legacy,
27000,"GOLDBERG, ME",1,format_all_caps_legacy,
27001,"GRANT, LM",1,format_all_caps_legacy,
27004,"HOLBROOK, TL",1,format_all_caps_legacy,
27006,"LAPHAM, EV",1,format_all_caps_legacy,
27008,"WADSWORTH, CM",1,format_all_caps_legacy,
27009,"DUGAS, DS",1,format_all_caps_legacy,
27010,"HASNEY, JA",1,format_all_caps_legacy,
27012,"POLINKO, P",1,format_all_caps_legacy,
27013,"BRADLEY, WF",1,format_all_caps_legacy,
27014,"MOLYNEAUX, B",1,format_all_caps_legacy,
27015,"LUKOFF, C",1,format_all_caps_legacy,
27016,"ERLEN, J",1,format_all_caps_legacy,
27018,"RUBINO, DL",1,format_all_caps_legacy,
27020,"WEIHE, HJW",1,format_all_caps_legacy,
27022,"COPPER, N",1,format_all_caps_legacy,
27023,"PENNINGTON, D",1,format_all_caps_legacy,
27027,"KARNIK, SJ",1,format_all_caps_legacy,
27028,"GROVES, A",1,format_all_caps_legacy,
27029,"BAVENDAM, TG",1,format_all_caps_legacy,
27030,"MACASKILL, A",1,format_all_caps_legacy,
27031,"ASHWORTH, P",1,format_all_caps_legacy,
27032,"MANDER, R",1,format_all_caps_legacy,
27034,"OIBING, DL",1,format_all_caps_legacy,
27035,"OTWAY, O",1,format_all_caps_legacy,
27038,"PROCTOR, EE",1,format_all_caps_legacy,
27039,"CARROLL, J",1,format_all_caps_legacy,
27040,"CHAMBERS, P",1,format_all_caps_legacy,
27041,"DICKSON, D",1,format_all_caps_legacy,
27042,"LAVERY, G",1,format_all_caps_legacy,
27043,"MARDER, R",1,format_all_caps_legacy,
27044,"HUGHES, CK",1,format_all_caps_legacy,
27045,"TSARK, JU",1,format_all_caps_legacy,
27046,"SILAVWE, GW",1,format_all_caps_legacy,
27047,"WU, XC",1,format_all_caps_legacy,
27048,"PATTERSON, EG",1,format_all_caps_legacy,
27049,"GORDEN, R",1,format_all_caps_legacy,
27050,"SANTORELLA, G",1,format_all_caps_legacy,
27051,"ARMSTRONG, KR",1,format_all_caps_legacy,
27052,"LUND, PE",1,format_all_caps_legacy,
27053,"MCWRIGHT, LT",1,format_all_caps_legacy,
27054,"TICHENOR, V",1,format_all_caps_legacy,
27061,"LIOU, KT",1,format_all_caps_legacy,
27062,"BELL, JL",1,format_all_caps_legacy,
27065,"BERMAN, EM",1,format_all_caps_legacy,
27066,"BERNSTEIN, AJ",1,format_all_caps_legacy,
27067,"BIXBY, NB",1,format_all_caps_legacy,
27068,"RUCKDESCHEL, JC",1,format_all_caps_legacy,
27069,"GRANT, CH",1,format_all_caps_legacy,
27070,"HEMMICK, RM",1,format_all_caps_legacy,
27071,"BRADLEY, RH",1,format_all_caps_legacy,
27072,"PARETTE, HP",1,format_all_caps_legacy,
27073,"VANBIERVLIET, A",1,format_all_caps_legacy,
27074,"BRECKLER, SJ",1,format_all_caps_legacy,
27075,"BROBERG, M",1,format_all_caps_legacy,
27076,"KRIEG, K",1,format_all_caps_legacy,
27077,"BELLUCK, F",1,format_all_caps_legacy,
27079,"BURMAN, KJR",1,format_all_caps_legacy,
27084,"CHAKRABARTY, K",1,format_all_caps_legacy,
27087,"CLARIDGE, KE",1,format_all_caps_legacy,
27088,"ROWELL, RK",1,format_all_caps_legacy,
27089,"DUFFY, J",1,format_all_caps_legacy,
27090,"DUFFY, M",1,format_all_caps_legacy,
27094,"EVANS, P",1,format_all_caps_legacy,
27096,"DANIEWICZ, SC",1,format_all_caps_legacy,
27097,"DAVIS, BL",1,format_all_caps_legacy,
27098,"SCHNEIDER, PL",1,format_all_caps_legacy,
27099,"DIMOND, M",1,format_all_caps_legacy,
27100,"DINNERMAN, M",1,format_all_caps_legacy,
27101,"WALTERS, K",1,format_all_caps_legacy,
27102,"HARDIN, L",1,format_all_caps_legacy,
27103,"KARANIK, T",1,format_all_caps_legacy,
27104,"RAPHAEL, J",1,format_all_caps_legacy,
27105,"SILVERSTEIN, E",1,format_all_caps_legacy,
27106,"DRAPER, JA",1,format_all_caps_legacy,
27107,"DUNGAN, SS",1,format_all_caps_legacy,
27108,"JAQUAY, TR",1,format_all_caps_legacy,
27109,"REZNIK, KA",1,format_all_caps_legacy,
27110,"SANDS, EA",1,format_all_caps_legacy,
27115,"FOBAIR, PA",1,format_all_caps_legacy,
27116,"FONG, LGW",1,format_all_caps_legacy,
27117,"FRAZIER, PA",1,format_all_caps_legacy,
27118,"DAHL, KE",1,format_all_caps_legacy,
27119,"GAGEN, L",1,format_all_caps_legacy,
27120,"STERN, JD",1,format_all_caps_legacy,
27121,"GRAY, CA",1,format_all_caps_legacy,
27122,"GRAY, MC",1,format_all_caps_legacy,
27126,"GUROWKA, KJ",1,format_all_caps_legacy,
27130,"HAY, AG",1,format_all_caps_legacy,
27133,"LEIGH, GK",1,format_all_caps_legacy,
27134,"HERMAN, KC",1,format_all_caps_legacy,
27136,"NIZZA, A",1,format_all_caps_legacy,
27137,"HORN, JD",1,format_all_caps_legacy,
27138,"FELDMAN, HM",1,format_all_caps_legacy,
27139,"PLOOF, DL",1,format_all_caps_legacy,
27140,"HORST, ML",1,format_all_caps_legacy,
27143,"JAHAGIRDAR, MP",1,format_all_caps_legacy,
27144,"JAMES, RL",1,format_all_caps_legacy,
27145,"JENKINS, RA",1,format_all_caps_legacy,
27147,"KIM, YO",1,format_all_caps_legacy,
27150,"PUGH, KL",1,format_all_caps_legacy,
27151,"SASAKI, M",1,format_all_caps_legacy,
27152,"LENIHAN, MW",1,format_all_caps_legacy,
27154,"CARSEMCLOCKLIN, S",1,format_all_caps_legacy,
27155,"LINN, JG",1,format_all_caps_legacy,
27156,"POKU, KA",1,format_all_caps_legacy,
27157,"CAIN, VA",1,format_all_caps_legacy,
27158,"HOLZAPFEL, KM",1,format_all_caps_legacy,
27159,"CRAWFORD, DF",1,format_all_caps_legacy,
27160,"BERNSTEIN, MW",1,format_all_caps_legacy,
27161,"LYNCH, RS",1,format_all_caps_legacy,
27162,"MAHTANI, R",1,format_all_caps_legacy,
27163,"MANDAL, SK",1,format_all_caps_legacy,
27164,"MARGLES, D",1,format_all_caps_legacy,
27166,"MAUSNER, S",1,format_all_caps_legacy,
27167,"MCNEW, JA",1,format_all_caps_legacy,
27168,"MIAH, MMR",1,format_all_caps_legacy,
27170,"MILLER, BR",1,format_all_caps_legacy,
27171,"JACOBS, DR",1,format_all_caps_legacy,
27172,"MUKHOPADHYAY, KK",1,format_all_caps_legacy,
27174,"NATH, R",1,format_all_caps_legacy,
27175,"JHAMKHEDKAR, S",1,format_all_caps_legacy,
27176,"NEEMAN, L",1,format_all_caps_legacy,
27179,"NICKERSON, PR",1,format_all_caps_legacy,
27180,"LOWRY, CE",1,format_all_caps_legacy,
27181,"OSTERKAMP, LB",1,format_all_caps_legacy,
27182,"PARLE, M",1,format_all_caps_legacy,
27183,"MURDOCK, B",1,format_all_caps_legacy,
27184,"CHAPIN, R",1,format_all_caps_legacy,
27185,"PLASKON, PP",1,format_all_caps_legacy,
27186,"FADDEN, MJ",1,format_all_caps_legacy,
27187,"PLASSE, BR",1,format_all_caps_legacy,
27189,"LUKOFF, I",1,format_all_caps_legacy,
27190,"RABKIN, JC",1,format_all_caps_legacy,
27193,"ROY, B",1,format_all_caps_legacy,
27194,"RUSTER, PL",1,format_all_caps_legacy,
27196,"HADDEN, B",1,format_all_caps_legacy,
27197,"SCHMIDT, S",1,format_all_caps_legacy,
27206,"BARNHART, L",1,format_all_caps_legacy,
27207,"FITZPATRICK, V",1,format_all_caps_legacy,
27208,"SIDELL, N",1,format_all_caps_legacy,
27209,"FERTIG, B",1,format_all_caps_legacy,
27210,"GOMEZ, S",1,format_all_caps_legacy,
27212,"BUSSEY, J",1,format_all_caps_legacy,
27213,"LUNGHOFER, L",1,format_all_caps_legacy,
27214,"SMITH, RB",1,format_all_caps_legacy,
27215,"CLINTON, HG",1,format_all_caps_legacy,
27220,"SPALDING, AD",1,format_all_caps_legacy,
27221,"SPIEGEL, D",1,format_all_caps_legacy,
27222,"THOMPSON, SC",1,format_all_caps_legacy,
27223,"COLLINS, MA",1,format_all_caps_legacy,
27229,"STEIN, E",1,format_all_caps_legacy,
27230,"WAXLERMORRISON, N",1,format_all_caps_legacy,
27231,"HISLOP, TG",1,format_all_caps_legacy,
27232,"WEILER, JB",1,format_all_caps_legacy,
27234,"YAO, JC",1,format_all_caps_legacy,
27235,"YEHESKEL, A",1,format_all_caps_legacy,
27239,"AMATOVONHEMERT, K",1,format_all_caps_legacy,
27240,"SALLEY, MP",1,format_all_caps_legacy,
27241,"COBB, NH",1,format_all_caps_legacy,
27243,"DEREZOTES, D",1,format_all_caps_legacy,
27244,"HANNA, E",1,format_all_caps_legacy,
27245,"HOOD, S",1,format_all_caps_legacy,
27246,"TROCME, N",1,format_all_caps_legacy,
27247,"MASSEY, DS",1,format_all_caps_legacy,
27248,"MCWILLIAM, C",1,format_all_caps_legacy,
27249,"SIMBI, P",1,format_all_caps_legacy,
27251,"ROSVALL, SB",1,format_all_caps_legacy,
27252,"QUINN, LM",1,format_all_caps_legacy,
27253,"FRANK, P",1,format_all_caps_legacy,
27254,"BAILEYDEMPSEY, CA",1,format_all_caps_legacy,
27255,"CAIN, E",1,format_all_caps_legacy,
27256,"COOK, TV",1,format_all_caps_legacy,
27257,"BURCHARD, JD",1,format_all_caps_legacy,
27258,"SUMNER, K",1,format_all_caps_legacy,
27259,"VODDE, RJ",1,format_all_caps_legacy,
27260,"AUSTIN, S",1,format_all_caps_legacy,
27261,"AXELROD, J",1,format_all_caps_legacy,
27262,"ROSS, R",1,format_all_caps_legacy,
27263,"BODEL, MG",1,format_all_caps_legacy,
27264,"CLARKIN, JF",1,format_all_caps_legacy,
27265,"HULL, JW",1,format_all_caps_legacy,
27267,"INOUYE, DK",1,format_all_caps_legacy,
27268,"MARIN, MV",1,format_all_caps_legacy,
27269,"VACHA, EF",1,format_all_caps_legacy,
27271,"OSMAN, H",1,format_all_caps_legacy,
27272,"PERLIN, TM",1,format_all_caps_legacy,
27273,"KUYKENDALL, R",1,format_all_caps_legacy,
27274,"STOSNY, S",1,format_all_caps_legacy,
27275,"WELLS, TL",1,format_all_caps_legacy,
27276,"WOLMARK, A",1,format_all_caps_legacy,
27277,"MARSHALL, CL",1,format_all_caps_legacy,
27278,"ANDERSON, EJ",1,format_all_caps_legacy,
27279,"BASU, DP",1,format_all_caps_legacy,
27280,"BHATTACHARYA, S",1,format_all_caps_legacy,
27281,"SENAPATI, SK",1,format_all_caps_legacy,
27282,"HART, DA",1,format_all_caps_legacy,
27283,"KANE, P",1,format_all_caps_legacy,
27284,"MCLEOD, J",1,format_all_caps_legacy,
27285,"PACHAURI, S",1,format_all_caps_legacy,
27286,"PELTO, PJ",1,format_all_caps_legacy,
27287,"MISHRA, K",1,format_all_caps_legacy,
27288,"DEY, A",1,format_all_caps_legacy,
27289,"SAVARA, M",1,format_all_caps_legacy,
27290,"SRIDHAR, CR",1,format_all_caps_legacy,
27291,"WALKER, BG",1,format_all_caps_legacy,
27292,"WATSON, FA",1,format_all_caps_legacy,
27293,"BURTON, SL",1,format_all_caps_legacy,
27294,"PARKS, AL",1,format_all_caps_legacy,
27296,"KIEFER, D",1,format_all_caps_legacy,
27297,"POPUANG, C",1,format_all_caps_legacy,
27298,"CANCEL, J",1,format_all_caps_legacy,
27299,"ROLON, A",1,format_all_caps_legacy,
27300,"HOWES, MJ",1,format_all_caps_legacy,
27301,"HOKE, L",1,format_all_caps_legacy,
27302,"WINTERBOTTOM, M",1,format_all_caps_legacy,
27303,"DELAFIELD, D",1,format_all_caps_legacy,
27304,"JANSSEN, JS",1,format_all_caps_legacy,
27305,"JENDREK, MP",1,format_all_caps_legacy,
27306,"JHA, SS",1,format_all_caps_legacy,
27307,"KEEHN, DS",1,format_all_caps_legacy,
27308,"ROGLITZ, C",1,format_all_caps_legacy,
27309,"LINDBLOM, L",1,format_all_caps_legacy,
27310,"KOTELCHUCK, R",1,format_all_caps_legacy,
27311,"LAZAR, BA",1,format_all_caps_legacy,
27312,"LEE, ML",1,format_all_caps_legacy,
27313,"COHEN, SE",1,format_all_caps_legacy,
27314,"STUBER, ML",1,format_all_caps_legacy,
27315,"NADER, K",1,format_all_caps_legacy,
27316,"LEIS, AM",1,format_all_caps_legacy,
27317,"HAINES, CS",1,format_all_caps_legacy,
27318,"PANCYR, GC",1,format_all_caps_legacy,
27320,"STANDIFER, D",1,format_all_caps_legacy,
27321,"CAULEY, C",1,format_all_caps_legacy,
27322,"DIEHL, M",1,format_all_caps_legacy,
27323,"MENEFEE, DT",1,format_all_caps_legacy,
27324,"MILLNER, L",1,format_all_caps_legacy,
27325,"YANIV, H",1,format_all_caps_legacy,
27326,"GEVA, N",1,format_all_caps_legacy,
27327,"MUSHEL, M",1,format_all_caps_legacy,
27328,"NELSON, AE",1,format_all_caps_legacy,
27329,"MILES, MS",1,format_all_caps_legacy,
27330,"REED, SB",1,format_all_caps_legacy,
27331,"DAVIS, CP",1,format_all_caps_legacy,
27333,"NGANPUN, N",1,format_all_caps_legacy,
27334,"KAMAT, M",1,format_all_caps_legacy,
27335,"POPPLE, P",1,format_all_caps_legacy,
27336,"WALKER, JL",1,format_all_caps_legacy,
27337,"DODGE, KL",1,format_all_caps_legacy,
27338,"RAUKTIS, ME",1,format_all_caps_legacy,
27339,"REISKIN, J",1,format_all_caps_legacy,
27340,"ROBERTS, VZ",1,format_all_caps_legacy,
27341,"ROHAN, EA",1,format_all_caps_legacy,
27342,"ROWE, JW",1,format_all_caps_legacy,
27343,"RUDIN, DJ",1,format_all_caps_legacy,
27344,"HWANG, SD",1,format_all_caps_legacy,
27345,"SETHI, D",1,format_all_caps_legacy,
27346,"MOSCA, J",1,format_all_caps_legacy,
27347,"DUNGAN, S",1,format_all_caps_legacy,
27348,"RIEKER, PP",1,format_all_caps_legacy,
27349,"SPICER, SJ",1,format_all_caps_legacy,
27350,"MURRAY, JJ",1,format_all_caps_legacy,
27351,"STOKES, J",1,format_all_caps_legacy,
27352,"SIEGEL, EJ",1,format_all_caps_legacy,
27353,"GARCIA, C",1,format_all_caps_legacy,
27354,"FISHER, BJ",1,format_all_caps_legacy,
27355,"TAKAHASHI, EA",1,format_all_caps_legacy,
27356,"BOYNTON, KE",1,format_all_caps_legacy,
27357,"BENNIS, L",1,format_all_caps_legacy,
27359,"TRENT, CH",1,format_all_caps_legacy,
27360,"HAYARATNE, S",1,format_all_caps_legacy,
27361,"LAW, M",1,format_all_caps_legacy,
27362,"DOSSANTOS, M",1,format_all_caps_legacy,
27363,"GREER, S",1,format_all_caps_legacy,
27364,"BARUCH, J",1,format_all_caps_legacy,
27365,"BLISS, J",1,format_all_caps_legacy,
27366,"WILSON, JG",1,format_all_caps_legacy,
27367,"ORLOFSKY, JL",1,format_all_caps_legacy,
27368,"WITTROCK, DA",1,format_all_caps_legacy,
27369,"LARSON, LS",1,format_all_caps_legacy,
27370,"SANDGREN, AK",1,format_all_caps_legacy,
27371,"DOREIAN, P",1,format_all_caps_legacy,
27372,"CRUISE, PL",1,format_all_caps_legacy,
27373,"BURKE, K",1,format_all_caps_legacy,
27374,"LIVINGSTON, P",1,format_all_caps_legacy,
27376,"CREIGHTON, SJ",1,format_all_caps_legacy,
27377,"GREENSPAN, R",1,format_all_caps_legacy,
27378,"LEADBETTER, D",1,format_all_caps_legacy,
27379,"MILLER, W",1,format_all_caps_legacy,
27380,"NEDELMAN, HL",1,format_all_caps_legacy,
27381,"MORRIS, JK",1,format_all_caps_legacy,
27382,"MOWBRAY, M",1,format_all_caps_legacy,
27383,"PARKER, G",1,format_all_caps_legacy,
27385,"MATSUEDA, RL",1,format_all_caps_legacy,
27386,"RUSSEL, R",1,format_all_caps_legacy,
27387,"GILL, P",1,format_all_caps_legacy,
27388,"COYNE, A",1,format_all_caps_legacy,
27389,"WOODY, J",1,format_all_caps_legacy,
27390,"SALTMAN, JEE",1,format_all_caps_legacy,
27392,"TIZARD, B",1,format_all_caps_legacy,
27393,"BROWNLOW, A",1,format_all_caps_legacy,
27394,"FURNISS, RJ",1,format_all_caps_legacy,
27395,"JOHNSTON, SH",1,format_all_caps_legacy,
27396,"REGAN, JM",1,format_all_caps_legacy,
27397,"NORRISSHORTLE, C",1,format_all_caps_legacy,
27398,"YOUNG, PA",1,format_all_caps_legacy,
27399,"PATANIA, SS",1,format_all_caps_legacy,
27400,"KISTHARDT, W",1,format_all_caps_legacy,
27401,"SHILKRET, R",1,format_all_caps_legacy,
27402,"SIMON, E",1,format_all_caps_legacy,
27403,"VERSCHELDEN, C",1,format_all_caps_legacy,
27404,"ABUTAHER, M",1,format_all_caps_legacy,
27405,"RAHMAN, ASMA",1,format_all_caps_legacy,
27406,"BOURN, DF",1,format_all_caps_legacy,
27407,"DAS, PK",1,format_all_caps_legacy,
27408,"DESHPANDE, LK",1,format_all_caps_legacy,
27409,"GANDY, J",1,format_all_caps_legacy,
27410,"ROOF, HL",1,format_all_caps_legacy,
27411,"JESSON, J",1,format_all_caps_legacy,
27412,"PANDEY, RS",1,format_all_caps_legacy,
27413,"FREEDMAN, E",1,format_all_caps_legacy,
27414,"CALESE, J",1,format_all_caps_legacy,
27415,"CULHANE, D",1,format_all_caps_legacy,
27416,"DASGUPTA, P",1,format_all_caps_legacy,
27417,"ROTMAN, C",1,format_all_caps_legacy,
27418,"ELKS, MA",1,format_all_caps_legacy,
27419,"KIRKHART, KE",1,format_all_caps_legacy,
27420,"EPSTEIN, RA",1,format_all_caps_legacy,
27422,"GEORGE, MH",1,format_all_caps_legacy,
27423,"GILLISPIE, PL",1,format_all_caps_legacy,
27425,"RYAN, LG",1,format_all_caps_legacy,
27426,"LYNCH, AA",1,format_all_caps_legacy,
27427,"PALACIOSJIMENEZ, L",1,format_all_caps_legacy,
27428,"MARVEL, WL",1,format_all_caps_legacy,
27429,"NUNESDINIS, M",1,format_all_caps_legacy,
27430,"ODONNELL, S",1,format_all_caps_legacy,
27431,"LAW, SWO",1,format_all_caps_legacy,
27432,"SCHWARTZ, B",1,format_all_caps_legacy,
27433,"WINSOR, RM",1,format_all_caps_legacy,
27434,"WUTHNOW, R",1,format_all_caps_legacy,
27435,"YOUNG, V",1,format_all_caps_legacy,
27436,"ZAKUTANSKY, TJ",1,format_all_caps_legacy,
27437,"BRIGGS, P",1,format_all_caps_legacy,
27438,"MANSELL, J",1,format_all_caps_legacy,
27439,"BEASLEY, F",1,format_all_caps_legacy,
27440,"AHMAD, S",1,format_all_caps_legacy,
27441,"BRESLOW, DB",1,format_all_caps_legacy,
27442,"DSOUZA, V",1,format_all_caps_legacy,
27443,"MAZUMDAR, K",1,format_all_caps_legacy,
27444,"FRANS, DJ",1,format_all_caps_legacy,
27445,"GELLERT, GA",1,format_all_caps_legacy,
27446,"BERKOWITZ, CD",1,format_all_caps_legacy,
27447,"GELLERT, MJ",1,format_all_caps_legacy,
27448,"DURFEE, MJ",1,format_all_caps_legacy,
27449,"GNIECH, G",1,format_all_caps_legacy,
27450,"SONAWAT, R",1,format_all_caps_legacy,
27451,"DAVIDSON, BN",1,format_all_caps_legacy,
27452,"BELVILLE, R",1,format_all_caps_legacy,
27453,"LACHAPELLE, S",1,format_all_caps_legacy,
27454,"GORDON, G",1,format_all_caps_legacy,
27455,"DEWART, T",1,format_all_caps_legacy,
27456,"MASHREQUE, MS",1,format_all_caps_legacy,
27457,"AMIN, KMR",1,format_all_caps_legacy,
27458,"OELLERICH, TD",1,format_all_caps_legacy,
27459,"REICHERTZ, D",1,format_all_caps_legacy,
27460,"HARDY, CJ",1,format_all_caps_legacy,
27461,"MAPLE, FF",1,format_all_caps_legacy,
27462,"SIGANPORIA, M",1,format_all_caps_legacy,
27463,"STARK, E",1,format_all_caps_legacy,
27464,"BRABECK, M",1,format_all_caps_legacy,
27466,"FINLAY, R",1,format_all_caps_legacy,
27467,"HEALY, T",1,format_all_caps_legacy,
27468,"HUNTER, V",1,format_all_caps_legacy,
27469,"NOVAK, T",1,format_all_caps_legacy,
27470,"LAMBERT, SJ",1,format_all_caps_legacy,
27471,"LOTTWHITEHEAD, L",1,format_all_caps_legacy,
27472,"LUKTON, R",1,format_all_caps_legacy,
27473,"MUZIO, C",1,format_all_caps_legacy,
27474,"OCONNELL, A",1,format_all_caps_legacy,
27475,"TROPMAN, J",1,format_all_caps_legacy,
27476,"WELLEK, JS",1,format_all_caps_legacy,
27477,"MCLANAHAN, S",1,format_all_caps_legacy,
27478,"BERGMAN, A",1,format_all_caps_legacy,
27479,"WELLS, L",1,format_all_caps_legacy,
27480,"ABBEY, S",1,format_all_caps_legacy,
27481,"EMBLETON, L",1,format_all_caps_legacy,
27482,"GUIRGIS, S",1,format_all_caps_legacy,
27483,"HUOT, A",1,format_all_caps_legacy,
27484,"PRENTICE, L",1,format_all_caps_legacy,
27485,"STAPLETON, D",1,format_all_caps_legacy,
